direction,time,canid,len,data
TX,10:10:26.821,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:26.840,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:26.860,0x101,32,41 40 40 38 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 80 82 FF 7F 12 00 F1 F7 E6 E5 55
RX,10:10:26.879,0x101,16,42 40 00 39 24 01 00 01 10 42 10 20 02 00 01 20
RX,10:10:26.899,0x101,32,43 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 6F 82 FF 7F 12 00 F1 F7 E6 E5 55
TX,10:10:26.924,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:26.944,0x101,32,44 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 86 82 FF 7F 12 00 F1 F7 E6 E5 55
TX,10:10:26.971,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:26.993,0x101,32,45 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 86 82 FF 7F 12 FF F0 F7 E5 E5 55
TX,10:10:27.014,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:27.034,0x101,32,46 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 9C 82 FF 7F 12 FF F0 F7 E5 E5 55
TX,10:10:27.058,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:27.079,0x101,32,47 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A A2 82 FF 7F 12 FF F0 F7 E5 E5 55
TX,10:10:27.102,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:27.121,0x101,32,48 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 75 82 FF 7F 12 FF F0 F7 E5 E5 55
TX,10:10:27.144,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:27.164,0x101,32,49 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 9C 82 FF 7F 12 FF F0 F7 E5 E5 55
TX,10:10:27.184,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:27.202,0x101,32,4A 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A B9 82 FF 7F 12 FF F0 F7 E5 E5 55
TX,10:10:27.228,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:27.247,0x101,32,4B 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A A2 82 FF 7F 12 FF F0 F7 E5 E5 55
TX,10:10:27.276,0x300,6,40 40 40 08 04 01
TX,10:10:27.295,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:27.315,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:27.335,0x101,32,4C 40 40 38 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 86 82 FF 7F 12 FF F0 F7 E5 E5 55
RX,10:10:27.354,0x101,16,4D 40 00 39 24 01 00 01 10 42 10 20 02 00 01 20
RX,10:10:27.375,0x101,32,4E 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A C4 82 FF 7F 12 FF F0 F7 E5 E5 55
TX,10:10:27.401,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:27.421,0x101,32,4F 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A A2 82 FF 7F 12 FE F0 F7 E4 E5 55
TX,10:10:27.452,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:27.472,0x101,32,50 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A B9 82 FF 7F 12 FF F0 F7 E5 E5 55
TX,10:10:27.498,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:27.524,0x101,32,51 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A B9 82 FF 7F 12 FF F0 F7 E5 E5 55
TX,10:10:27.550,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:27.570,0x101,32,52 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A A2 82 FF 7F 12 FE F0 F7 E4 E5 55
TX,10:10:27.594,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:27.615,0x101,32,53 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A B9 82 FF 7F 12 FE F0 F7 E4 E5 55
TX,10:10:27.640,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:27.665,0x101,32,54 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A B9 82 FF 7F 12 FE F0 F7 E4 E5 55
TX,10:10:27.698,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:27.718,0x101,32,55 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A B3 82 FF 7F 12 FE F0 F7 E4 E5 55
TX,10:10:27.747,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:27.775,0x101,32,56 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 86 82 FF 7F 12 FE F0 F7 E4 E5 55
TX,10:10:27.810,0x300,6,40 40 40 08 04 01
TX,10:10:27.834,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:27.854,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:27.876,0x101,32,57 40 40 38 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A A2 82 FF 7F 12 FD F0 F7 E3 E5 55
RX,10:10:27.896,0x101,16,58 40 00 39 24 01 00 01 10 42 10 20 02 00 01 20
RX,10:10:27.916,0x101,32,59 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A B9 82 FF 7F 12 FD F0 F7 E3 E5 55
TX,10:10:27.940,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:27.964,0x101,32,5A 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A A2 82 FF 7F 12 FD F0 F7 E3 E5 55
TX,10:10:27.994,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:28.015,0x101,32,5B 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A C4 82 FF 7F 12 FD F0 F7 E3 E5 55
TX,10:10:28.035,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:28.054,0x101,32,5C 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A B9 82 FF 7F 12 FD F0 F7 E3 E5 55
TX,10:10:28.077,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:28.096,0x101,32,5D 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A B9 82 FF 7F 12 FD F0 F7 E3 E5 55
TX,10:10:28.121,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:28.144,0x101,32,5E 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A B3 82 FF 7F 12 FD F0 F7 E3 E5 55
TX,10:10:28.173,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:28.199,0x101,32,5F 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A B9 82 FF 7F 12 FD F0 F7 E3 E5 55
TX,10:10:28.226,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:28.247,0x101,32,60 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A EC 82 FF 7F 12 FD F0 F7 E3 E5 55
TX,10:10:28.271,0x300,6,40 40 40 08 04 01
TX,10:10:28.290,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:28.312,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:28.334,0x101,32,61 40 40 38 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A B9 82 FF 7F 12 FD F0 F7 E3 E5 55
RX,10:10:28.356,0x101,16,62 40 00 39 24 01 00 01 10 42 10 20 02 00 01 20
RX,10:10:28.378,0x101,32,63 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A EC 82 FF 7F 12 FD F0 F7 E3 E5 55
TX,10:10:28.404,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:28.424,0x101,32,64 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A CA 82 FF 7F 12 FD F0 F7 E3 E5 55
TX,10:10:28.452,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:28.472,0x101,32,65 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A D5 82 FF 7F 12 FD F0 F7 E3 E5 55
TX,10:10:28.492,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:28.513,0x101,32,66 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A F7 82 FF 7F 12 FD F0 F7 E3 E5 55
TX,10:10:28.539,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:28.558,0x101,32,67 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A E6 82 FF 7F 12 FD F0 F7 E3 E5 55
TX,10:10:28.577,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:28.597,0x101,32,68 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A EC 82 FF 7F 12 FC F0 F7 E2 E5 55
TX,10:10:28.623,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:28.644,0x101,32,69 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A E6 82 FF 7F 12 FC F0 F7 E2 E5 55
TX,10:10:28.671,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:28.691,0x101,32,6A 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A EC 82 FF 7F 12 FC F0 F7 E2 E5 55
TX,10:10:28.712,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:28.730,0x101,32,6B 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A F7 82 FF 7F 12 FC F0 F7 E2 E5 55
TX,10:10:28.752,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:28.771,0x101,32,6C 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A EC 82 FF 7F 12 FC F0 F7 E2 E5 55
TX,10:10:28.791,0x300,6,40 40 40 08 04 01
TX,10:10:28.810,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:28.832,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:28.855,0x101,32,6D 40 40 38 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A EC 82 FF 7F 12 FC F0 F7 E2 E5 55
RX,10:10:28.877,0x101,16,6E 40 00 39 24 01 00 01 10 42 10 20 02 00 01 20
RX,10:10:28.898,0x101,32,6F 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A F7 82 FF 7F 12 FC F0 F7 E2 E5 55
TX,10:10:28.923,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:28.943,0x101,32,70 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A EC 82 FF 7F 12 FC F0 F7 E2 E5 55
TX,10:10:28.965,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:28.984,0x101,32,71 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A EC 82 FF 7F 12 FC F0 F7 E2 E5 55
TX,10:10:29.008,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:29.028,0x101,32,72 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 08 83 FF 7F 12 FB F0 F7 E1 E5 55
TX,10:10:29.055,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:29.074,0x101,32,73 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A EC 82 FF 7F 12 FB F0 F7 E1 E5 55
TX,10:10:29.096,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:29.117,0x101,32,74 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A EC 82 FF 7F 12 FB F0 F7 E1 E5 55
TX,10:10:29.144,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:29.167,0x101,32,75 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 08 83 FF 7F 12 FB F0 F7 E1 E5 55
TX,10:10:29.206,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:29.231,0x101,32,76 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 02 83 FF 7F 12 FB F0 F7 E1 E5 55
TX,10:10:29.260,0x300,6,40 40 40 08 04 01
TX,10:10:29.281,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:29.305,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:29.327,0x101,32,77 40 40 38 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 13 83 FF 7F 12 FA F0 F7 E0 E5 55
RX,10:10:29.351,0x101,16,78 40 00 39 24 01 00 01 10 42 10 20 02 00 01 20
RX,10:10:29.373,0x101,32,79 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A EC 82 FF 7F 12 FA F0 F7 E0 E5 55
TX,10:10:29.401,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:29.422,0x101,32,7A 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 24 83 FF 7F 12 F9 F0 F7 DF E5 55
TX,10:10:29.454,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:29.475,0x101,32,7B 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 2A 83 FF 7F 12 F8 F0 F7 DE E5 55
TX,10:10:29.496,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:29.515,0x101,32,7C 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 19 83 FF 7F 12 F8 F0 F7 DE E5 55
TX,10:10:29.539,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:29.559,0x101,32,7D 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 24 83 FF 7F 12 F8 F0 F7 DE E5 55
TX,10:10:29.578,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:29.597,0x101,32,7E 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 3B 83 FF 7F 12 F8 F0 F7 DE E5 55
TX,10:10:29.621,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:29.657,0x101,32,7F 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 52 83 FF 7F 12 F8 F0 F7 DE E5 55
TX,10:10:29.710,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:29.747,0x101,32,40 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 3B 83 FF 7F 12 F7 F0 F7 DD E5 55
TX,10:10:29.772,0x300,6,40 40 40 08 04 01
TX,10:10:29.791,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:29.812,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:29.835,0x101,32,41 40 40 38 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 19 83 FF 7F 12 F7 F0 F7 DD E5 55
RX,10:10:29.858,0x101,16,42 40 00 39 24 01 00 01 10 42 10 20 02 00 01 20
RX,10:10:29.881,0x101,32,43 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 57 83 FF 7F 12 F6 F0 F7 DC E5 55
TX,10:10:29.910,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:29.930,0x101,32,44 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 57 83 FF 7F 12 F6 F0 F7 DC E5 55
TX,10:10:29.958,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:29.985,0x101,32,45 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 4C 83 FF 7F 12 F5 F0 F7 DB E5 55
TX,10:10:30.016,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:30.036,0x101,32,46 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 3B 83 FF 7F 12 F4 F0 F7 DA E5 55
TX,10:10:30.059,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:30.082,0x101,32,47 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 24 83 FF 7F 12 F4 F0 F7 DA E5 55
TX,10:10:30.110,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:30.130,0x101,32,48 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 57 83 FF 7F 12 F4 F0 F7 DA E5 55
TX,10:10:30.154,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:30.178,0x101,32,49 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 57 83 FF 7F 12 F4 F0 F7 DA E5 55
TX,10:10:30.204,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:30.225,0x101,32,4A 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 57 83 FF 7F 12 F4 F0 F7 DA E5 55
TX,10:10:30.248,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:30.271,0x101,32,4B 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 4C 83 FF 7F 12 F3 F0 F7 D9 E5 55
TX,10:10:30.299,0x300,6,40 40 40 08 04 01
TX,10:10:30.319,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:30.339,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:30.359,0x101,32,4C 40 40 38 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 63 83 FF 7F 12 F3 F0 F7 D9 E5 55
RX,10:10:30.378,0x101,16,4D 40 00 39 24 01 00 01 10 42 10 20 02 00 01 20
RX,10:10:30.398,0x101,32,4E 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 63 83 FF 7F 12 F3 F0 F7 D9 E5 55
TX,10:10:30.422,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:30.442,0x101,32,4F 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 68 83 FF 7F 12 F2 F0 F7 D8 E5 55
TX,10:10:30.467,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:30.487,0x101,32,50 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 79 83 FF 7F 12 F2 F0 F7 D8 E5 55
TX,10:10:30.507,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:30.529,0x101,32,51 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 8A 83 FF 7F 12 F2 F0 F7 D8 E5 55
TX,10:10:30.555,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:30.577,0x101,32,52 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 4C 83 FF 7F 12 F1 F0 F7 D7 E5 55
TX,10:10:30.602,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:30.621,0x101,32,53 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 96 83 FF 7F 12 F1 F0 F7 D7 E5 55
TX,10:10:30.645,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:30.664,0x101,32,54 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 57 83 FF 7F 12 F1 F0 F7 D7 E5 55
TX,10:10:30.684,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:30.702,0x101,32,55 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A BD 83 FF 7F 12 F1 F0 F7 D7 E5 55
TX,10:10:30.725,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:30.745,0x101,32,56 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 8A 83 FF 7F 12 F1 F0 F7 D7 E5 55
TX,10:10:30.770,0x300,6,40 40 40 08 04 01
TX,10:10:30.790,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:30.809,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:30.827,0x101,32,57 40 40 38 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 96 83 FF 7F 12 F1 F0 F7 D7 E5 55
RX,10:10:30.847,0x101,16,58 40 00 39 24 01 00 01 10 42 10 20 02 00 01 20
RX,10:10:30.866,0x101,32,59 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 68 83 FF 7F 12 F1 F0 F7 D7 E5 55
TX,10:10:30.890,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:30.909,0x101,32,5A 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 8A 83 FF 7F 12 F1 F0 F7 D7 E5 55
TX,10:10:30.933,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:30.953,0x101,32,5B 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 68 83 FF 7F 12 F1 F0 F7 D7 E5 55
TX,10:10:30.973,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:30.992,0x101,32,5C 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 63 83 FF 7F 12 F1 F0 F7 D7 E5 55
TX,10:10:31.014,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:31.033,0x101,32,5D 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A B8 83 FF 7F 12 F1 F0 F7 D7 E5 55
TX,10:10:31.052,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:31.074,0x101,32,5E 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A BD 83 FF 7F 12 F1 F0 F7 D7 E5 55
TX,10:10:31.102,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:31.121,0x101,32,5F 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 57 83 FF 7F 12 F1 F0 F7 D7 E5 55
TX,10:10:31.146,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:31.166,0x101,32,60 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 85 83 FF 7F 12 F0 F0 F7 D6 E5 55
TX,10:10:31.188,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:31.217,0x101,32,61 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A A1 83 FF 7F 12 F0 F0 F7 D6 E5 55
TX,10:10:31.253,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:31.275,0x101,32,62 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A 9B 83 FF 7F 12 F0 F0 F7 D6 E5 55
TX,10:10:31.298,0x300,6,40 40 40 08 04 01
TX,10:10:31.325,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:31.351,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:31.374,0x101,32,63 40 40 38 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A A1 83 FF 7F 12 F0 F0 F7 D6 E5 55
RX,10:10:31.397,0x101,16,64 40 00 39 24 01 00 01 10 42 10 20 02 00 01 20
RX,10:10:31.419,0x101,32,65 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A AC 83 FF 7F 12 F0 F0 F7 D6 E5 55
TX,10:10:31.446,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:31.466,0x101,32,66 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A B8 83 FF 7F 12 EF F0 F7 D5 E5 55
TX,10:10:31.494,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:31.515,0x101,32,67 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A B2 83 FF 7F 12 EE F0 F7 D4 E5 55
TX,10:10:31.543,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:31.569,0x101,32,68 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A A1 83 FF 7F 12 EE F0 F7 D4 E5 55
TX,10:10:31.602,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:31.622,0x101,32,69 40 40 28 6C 01 1A 01 00 42 00 00 00 FF 7F 51 78 FF 7F EF 7A BD 83 FF 7F 12 EE F0 F7 D4 E5 55
TX,10:10:31.650,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
